DATE,d,TNK,TRT,TotEggs,femwt,#FEM,eggs/fem,Eggs_gFem,#fert,#vbl,#fert/fem,#vbl/fem,#fert/gfem,#vbl/gfem,PctFert,PctVBL
08/08/09,12,16,3mg/kg,2460,71.2,2,1230,34.5505618,585,210,292.5,105,8.216292135,2.949438202,47.56097561,17.07317073
08/09/09,13,16,3mg/kg,2548,71.2,2,1274,35.78651685,1031.333333,485.3333333,515.6666667,242.6666667,14.48501873,6.816479401,80.95238095,38.0952381
08/10/09,15,16,3mg/kg,999,71.2,2,499.5,14.03089888,351,202.5,175.5,101.25,4.929775281,2.844101124,70.27027027,40.54054054
08/11/09,14,16,3mg/kg,1760,71,2,880,24.78873239,592,288,296,144,8.338028169,4.056338028,67.27272727,32.72727273
08/12/09,16,16,3mg/kg,2278,71,2,1139,32.08450704,0,0,0,0,0,0,0,0
08/13/09,17,16,3mg/kg,3104.333333,71,2,1552.166667,43.72300469,973,532.8333333,486.5,266.4166667,13.70422535,7.504694836,62.68656716,34.32835821
08/14/09,18,16,3mg/kg,564.6666667,71,2,282.3333333,7.953051643,89.83333333,51.33333333,44.91666667,25.66666667,1.265258216,0.723004695,31.81818182,18.18181818
08/15/09,19,16,3mg/kg,1466.666667,69.6,2,733.3333333,21.07279693,308,132,154,66,4.425287356,1.896551724,42,18
08/16/09,20,16,3mg/kg,1988,69.6,2,994,28.56321839,658,378,329,189,9.454022989,5.431034483,66.1971831,38.02816901
08/17/09,21,16,3mg/kg,1584,69.6,2,792,22.75862069,459,261,229.5,130.5,6.594827586,3.75,57.95454545,32.95454545
08/18/09,22,16,3mg/kg,1002.666667,69.6,2,501.3333333,14.40613027,144,48,72,24,2.068965517,0.689655172,28.72340426,9.574468085
08/19/09,23,16,3mg/kg,1600,68.4,2,800,23.39181287,0,0,0,0,0,0,0,0
08/20/09,24,16,3mg/kg,861.3333333,64.6,2,430.6666667,13.33333333,317.3333333,164.3333333,158.6666667,82.16666667,4.912280702,2.543859649,73.68421053,38.15789474
07/28/09,1,17,control,8102.666667,63.73,2,4051.333333,127.1405408,3639.333333,1751,1819.666667,875.5,57.10549715,27.47528636,89.83050847,43.22033898
07/29/09,2,17,control,5746,63.73,2,2873,90.16161933,2732.166667,1267.5,1366.083333,633.75,42.87096605,19.8885925,95.09803922,44.11764706
07/30/09,3,17,control,2813,63.73,2,1406.5,44.13933783,161.6666667,97,80.83333333,48.5,2.536743554,1.522046132,11.49425287,6.896551724
07/31/09,4,17,control,4541.666667,63.73,2,2270.833333,71.26418746,1583.333333,583.3333333,791.6666667,291.6666667,24.84439563,9.153198389,69.72477064,25.68807339
08/01/09,5,17,control,4293.333333,63.73,2,2146.666667,67.36754014,1610,1120,805,560,25.26282755,17.57414091,75,52.17391304
08/02/09,6,17,control,3490.666667,63.73,2,1745.333333,54.77273916,1450.666667,589.3333333,725.3333333,294.6666667,22.76269679,9.247345572,83.11688312,33.76623377
08/03/09,7,17,control,1836,63.73,2,918,28.80903813,850,391,425,195.5,13.33751765,6.13525812,92.59259259,42.59259259
08/04/09,8,17,control,2190,63.73,2,1095,34.36372195,810,315,405,157.5,12.70986976,4.94272713,73.97260274,28.76712329
08/05/09,9,17,control,1463,63.73,2,731.5,22.95622156,25.66666667,25.66666667,12.83333333,12.83333333,0.402740729,0.402740729,3.50877193,3.50877193
08/06/09,10,17,control,2586.666667,63.73,2,1293.333333,40.58789686,856.8333333,533.5,428.4166667,266.75,13.44474083,8.371253727,66.25,41.25
08/07/09,11,17,control,1546.666667,63,2,773.3333333,24.55026455,522,251.3333333,261,125.6666667,8.285714286,3.989417989,67.5,32.5
08/08/09,12,17,control,2698.666667,63,2,1349.333333,42.83597884,506,168.6666667,253,84.33333333,8.031746032,2.677248677,37.5,12.5
08/09/09,13,17,control,1105,63,2,552.5,17.53968254,0,0,0,0,0,0,0,0
08/10/09,15,17,control,1831.333333,63,2,915.6666667,29.06878307,833.6666667,574,416.8333333,287,13.23280423,9.111111111,91.04477612,62.68656716
08/11/09,14,17,control,4284,65.9,2,2142,65.00758725,1683,1105,841.5,552.5,25.53869499,16.76783005,78.57142857,51.58730159
08/12/09,16,17,control,4408.333333,65.9,2,2204.166667,66.89428427,1169.166667,920,584.5833333,460,17.74152757,13.96054628,53.04347826,41.73913043
08/13/09,17,17,control,8813.666667,65.9,2,4406.833333,133.743045,1621.166667,639.3333333,810.5833333,319.6666667,24.60040465,9.701568032,36.78756477,14.50777202
08/14/09,18,17,control,3804.333333,65.9,2,1902.166667,57.72888214,892.1666667,353.5,446.0833333,176.75,13.53818918,5.364188164,46.90265487,18.5840708
08/15/09,19,17,control,8966.666667,64,2,4483.333333,140.1041667,1550,816.6666667,775,408.3333333,24.21875,12.76041667,34.57249071,18.21561338
08/16/09,20,17,control,802.3333333,64,2,401.1666667,12.53645833,0,0,0,0,0,0,0,0
08/17/09,21,17,control,5916,64,2,2958,92.4375,174,77.33333333,87,38.66666667,2.71875,1.208333333,5.882352941,2.614379085
08/18/09,22,17,control,7036.333333,64,2,3518.166667,109.9427083,589.1666667,185.1666667,294.5833333,92.58333333,9.205729167,2.893229167,16.74641148,5.263157895
08/19/09,23,17,control,3915,62.5,2,1957.5,62.64,0,0,0,0,0,0,0,0
08/20/09,24,17,control,2294,60.4,2,1147,37.98013245,0,0,0,0,0,0,0,0
07/28/09,1,18,3mg/kg,5876.666667,63.7,2,2938.333333,92.25536368,2835.833333,1298.333333,1417.916667,649.1666667,44.51857666,20.38199895,96.51162791,44.18604651
07/29/09,2,18,3mg/kg,6176.666667,63.7,2,3088.333333,96.96493982,2521.666667,1133.333333,1260.833333,566.6666667,39.58660387,17.79173208,81.65137615,36.69724771
07/30/09,3,18,3mg/kg,3219,63.7,2,1609.5,50.53375196,1498.5,703,749.25,351.5,23.52433281,11.03610675,93.10344828,43.67816092
07/31/09,4,18,3mg/kg,3621.333333,63.7,2,1810.666667,56.84981685,1736,709.3333333,868,354.6666667,27.25274725,11.13553114,95.87628866,39.17525773
08/01/09,5,18,3mg/kg,2961,63.7,2,1480.5,46.48351648,1222,893,611,446.5,19.18367347,14.0188383,82.53968254,60.31746032
08/02/09,6,18,3mg/kg,4704,63.7,2,2352,73.84615385,1248,552,624,276,19.59183673,8.665620094,53.06122449,23.46938776
08/03/09,7,18,3mg/kg,4160.666667,63.7,2,2080.333333,65.31658817,1922.333333,974.3333333,961.1666667,487.1666667,30.17791732,15.29565672,92.40506329,46.83544304
08/04/09,8,18,3mg/kg,3105,63.7,2,1552.5,48.74411303,1012.5,517.5,506.25,258.75,15.89481947,8.124018838,65.2173913,33.33333333
08/05/09,9,18,3mg/kg,1750.666667,63.7,2,875.3333333,27.4829932,740.6666667,606,370.3333333,303,11.6274202,9.513343799,84.61538462,69.23076923
08/06/09,10,18,3mg/kg,1170,63.7,2,585,18.36734694,90,30,45,15,1.412872841,0.470957614,15.38461538,5.128205128
08/07/09,11,18,3mg/kg,2646,63.3,2,1323,41.80094787,539,277.6666667,269.5,138.8333333,8.515007899,4.386519221,40.74074074,20.98765432
08/08/09,12,18,3mg/kg,1638,63.3,2,819,25.87677725,166.8333333,75.83333333,83.41666667,37.91666667,2.635597683,1.197998947,20.37037037,9.259259259
08/09/09,13,18,3mg/kg,2208,63.3,2,1104,34.88151659,976,576,488,288,15.41864139,9.099526066,88.4057971,52.17391304
08/10/09,15,18,3mg/kg,1196,63.3,2,598,18.89415482,153.3333333,46,76.66666667,23,2.422327541,0.726698262,25.64102564,7.692307692
08/11/09,14,18,3mg/kg,3813.333333,64.8,2,1906.666667,58.84773663,1730.666667,982.6666667,865.3333333,491.3333333,26.70781893,15.16460905,90.76923077,51.53846154
08/12/09,16,18,3mg/kg,2244.666667,64.8,2,1122.333333,34.6399177,1001,515.6666667,500.5,257.8333333,15.44753086,7.95781893,89.18918919,45.94594595
08/13/09,17,18,3mg/kg,3379.333333,64.8,2,1689.666667,52.15020576,502.3333333,182.6666667,251.1666667,91.33333333,7.752057613,2.818930041,29.72972973,10.81081081
08/14/09,18,18,3mg/kg,1242,64.8,2,621,19.16666667,342,81,171,40.5,5.277777778,1.25,55.07246377,13.04347826
08/15/09,19,18,3mg/kg,2272,64.5,2,1136,35.2248062,0,0,0,0,0,0,0,0
08/16/09,20,18,3mg/kg,3882.666667,64.5,2,1941.333333,60.19638243,149.3333333,74.66666667,74.66666667,37.33333333,2.315245478,1.157622739,7.692307692,3.846153846
08/17/09,21,18,3mg/kg,2457,64.5,2,1228.5,38.09302326,0,0,0,0,0,0,0,0
08/18/09,22,18,3mg/kg,2121.333333,64.5,2,1060.666667,32.88888889,344,143.3333333,172,71.66666667,5.333333333,2.222222222,32.43243243,13.51351351
08/19/09,23,18,3mg/kg,3233.666667,63.3,2,1616.833333,51.08478146,454.1666667,127.1666667,227.0833333,63.58333333,7.174828857,2.00895208,28.08988764,7.865168539
08/20/09,24,18,3mg/kg,2790.666667,60.3,2,1395.333333,46.27971255,782,383.3333333,391,191.6666667,12.96849088,6.357103372,56.04395604,27.47252747
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
